sampleID	name	taxid	counts	relabundance
ERR3452574	Mahlunavirus rarus	2956179	17	0.00000
ERR3452574	Eponavirus epona	2734105	1319	0.00015
ERR3452574	Brigitvirus brigit	2734096	362	0.00004
ERR3452574	Oengusvirus oengus	2734262	186	0.00002
ERR3452574	Satomivirus wayo	3432268	155	0.00002
ERR3452574	Taranisvirus taranis	2734146	445	0.00005
ERR3452574	Caudoviricetes sp. vir080	3068353	28	0.00000
ERR3452699	Faecalibacterium prausnitzii	853	1882308	0.21653
ERR3452699	Faecalibacterium sp. I2-3-92	2929490	227545	0.02618
ERR3452699	Faecalibacterium sp. i21-0019-B1	3141184	281367	0.03237
ERR3452699	Faecalibacterium sp. IP-3-29	2929489	93233	0.01073
ERR3452699	Faecalibacterium sp. I4-3-84	2929495	63520	0.00731
ERR3452699	Faecalibacterium sp. i25-0019-C1	3141185	158902	0.01828
ERR3452699	Faecalibacterium sp. I4-1-79	2929494	22299	0.00257
ERR3452699	Faecalibacterium sp. I3-3-89	2929493	2776	0.00032
ERR3452699	Faecalibacterium sp. IP-1-18	2929488	39117	0.00450
ERR3452699	Faecalibacterium sp. 7	3402017	8350	0.00096
ERR3452699	Faecalibacterium sp. I3-3-33	2929492	2306	0.00027
ERR3452699	Faecalibacterium duncaniae	411483	496458	0.05711
ERR3452699	Faecalibacterium taiwanense	3030638	119527	0.01375
ERR3452699	Faecalibacterium wellingii	2929491	33312	0.00383
ERR3452699	Faecalibacterium hominis (ex Afrizal et al. 2022)	2881265	53653	0.00617
ERR3452699	Flavonifractor plautii	292800	64184	0.00738
ERR3452699	Ruthenibacterium lactatiformans	1550024	23466	0.00270
ERR3452699	Ruminococcus sp. SR1/5	657323	101856	0.01172
ERR3452699	Ruminococcus callidus	40519	3966	0.00046
ERR3452699	Ruminococcus bicirculans (ex Wegman et al. 2014)	1160721	202	0.00002
ERR3452699	Ruminococcus bovis	2564099	16	0.00000
ERR3452699	Oscillibacter sp. PEA192	2109687	70158	0.00807
ERR3452699	Oscillibacter hominis	2763056	883	0.00010
ERR3452699	Anaerotruncus colihominis	169435	5590	0.00064
ERR3452699	Pusillibacter faecalis	2714358	3695	0.00043
ERR3452699	Pseudoflavonifractor gallinarum	2779352	1411	0.00016
ERR3452699	Dysosmobacter welbionis	2093857	16168	0.00186
ERR3452699	Subdoligranulum variabile	214851	554	0.00006
ERR3452699	uncultured Subdoligranulum sp.	512298	416	0.00005
ERR3452699	Vescimonas coprocola	2714355	407	0.00005
ERR3452699	Vescimonas fastidiosa	2714353	198	0.00002
ERR3452699	Owariibacterium komagatae	3136601	472	0.00005
ERR3452699	Lawsonibacter asaccharolyticus	2108523	91	0.00001
ERR3452699	Fastidiosipila sanguinis	236753	24	0.00000
ERR3452699	Solibaculum mannosilyticum	2780922	20	0.00000
ERR3452699	Flintibacter sp. KGMB00164	2610895	11836	0.00136
ERR3452699	Intestinimonas butyriciproducens	1297617	2528	0.00029
ERR3452699	Clostridium sp. M62/1	411486	4371	0.00050
ERR3452699	Clostridium sp. SY8519	1042156	221	0.00003
ERR3452699	Clostridium sp. 10cd*	3373596	1128	0.00013
ERR3452699	[Clostridium] innocuum	1522	6663	0.00077
ERR3452699	Clostridium septicum	1504	416	0.00005
ERR3452699	Clostridium perfringens	1502	1268	0.00015
ERR3452699	Clostridium cadaveris	1529	115	0.00001
ERR3452699	Candidatus Sarcina troglodytae	2726954	242	0.00003
ERR3452699	Lactonifactor longoviformis	341220	15	0.00000
ERR3452699	Butyricicoccus sp. GAM44	2109686	472	0.00005
ERR3452699	Butyricicoccus porcorum	1945634	158	0.00002
ERR3452699	Agathobaculum massiliense	3014267	2554	0.00029
ERR3452699	Intestinibacillus sp. NTUH-41-i26	3079303	2484	0.00029
ERR3452699	Eubacterium ramulus	39490	950	0.00011
ERR3452699	Eubacterium sp. MSJ-33	2841528	284	0.00003
ERR3452699	Eubacterium ventriosum	39496	226	0.00003
ERR3452699	Eubacterium callanderi	53442	106	0.00001
ERR3452699	Eubacterium limosum	1736	19	0.00000
ERR3452699	Acutalibacter muris	1796620	41	0.00000
ERR3452699	Blautia wexlerae	418240	696985	0.08018
ERR3452699	Blautia obeum	40520	495915	0.05705
ERR3452699	Blautia producta	33035	16733	0.00192
ERR3452699	Blautia luti	89014	10647	0.00122
ERR3452699	Blautia massiliensis (ex Durand et al. 2017)	1737424	52047	0.00599
ERR3452699	Blautia sp. SC05B48	2479767	10643	0.00122
ERR3452699	Blautia hydrogenotrophica	53443	294	0.00003
ERR3452699	Blautia hansenii	1322	219	0.00003
ERR3452699	Blautia argi	1912897	79	0.00001
ERR3452699	Blautia parvula	2877527	74	0.00001
ERR3452699	Blautia pseudococcoides	1796616	12	0.00000
ERR3452699	Dorea longicatena	88431	520447	0.05987
ERR3452699	Dorea formicigenerans	39486	58025	0.00668
ERR3452699	Dorea amylophila	2981789	5361	0.00062
ERR3452699	[Ruminococcus] torques	33039	198014	0.02278
ERR3452699	Mediterraneibacter gnavus	33038	25596	0.00294
ERR3452699	[Ruminococcus] lactaris	46228	8800	0.00101
ERR3452699	Mediterraneibacter faecis	592978	28405	0.00327
ERR3452699	Mediterraneibacter glycyrrhizinilyticus	342942	387	0.00004
ERR3452699	Anaerobutyricum hallii	39488	241856	0.02782
ERR3452699	Anaerostipes hadrus	649756	157020	0.01806
ERR3452699	Anaerostipes caccae	105841	28	0.00000
ERR3452699	Anaerostipes sp. PC18	3036926	37	0.00000
ERR3452699	Agathobacter rectalis	39491	184390	0.02121
ERR3452699	Roseburia faecis	301302	44300	0.00510
ERR3452699	Roseburia intestinalis	166486	14646	0.00168
ERR3452699	Roseburia hominis	301301	9145	0.00105
ERR3452699	Roseburia sp. 831b	1261635	215	0.00002
ERR3452699	Roseburia sp. 499	1261634	50	0.00001
ERR3452699	Roseburia rectibacter	2763062	345	0.00004
ERR3452699	Simiaoa sunii	2763672	55629	0.00640
ERR3452699	Lachnospira eligens	39485	36809	0.00423
ERR3452699	Coprococcus comes	410072	16450	0.00189
ERR3452699	Coprococcus catus	116085	12103	0.00139
ERR3452699	Coprococcus sp. ART55/1	751585	1197	0.00014
ERR3452699	Coprococcus eutactus	33043	424	0.00005
ERR3452699	Enterocloster bolteae	208479	8246	0.00095
ERR3452699	Enterocloster clostridioformis	1531	2590	0.00030
ERR3452699	Enterocloster asparagiformis	333367	1096	0.00013
ERR3452699	Enterocloster lavalensis	460384	964	0.00011
ERR3452699	Sellimonas intestinalis	1653434	8543	0.00098
ERR3452699	Sellimonas catena	2994035	578	0.00007
ERR3452699	Sellimonas caecigallum	2592333	421	0.00005
ERR3452699	[Clostridium] symbiosum	1512	7562	0.00087
ERR3452699	[Clostridium] scindens	29347	4604	0.00053
ERR3452699	[Clostridium] hylemonae	89153	620	0.00007
ERR3452699	Faecalimonas umbilicata	1912855	6516	0.00075
ERR3452699	Hungatella sp. SB206	2937758	2114	0.00024
ERR3452699	Hungatella hathewayi	154046	763	0.00009
ERR3452699	Wansuia hejianensis	2763667	1462	0.00017
ERR3452699	Wujia chipingensis	2763670	613	0.00007
ERR3452699	Eisenbergiella porci	2652274	330	0.00004
ERR3452699	Lacrimispora saccharolytica	84030	204	0.00002
ERR3452699	Eshraghiella crossota	45851	234	0.00003
ERR3452699	Kineothrix sedimenti	3123317	135	0.00002
ERR3452699	Stomatobaculum sp. F0698	3059030	123	0.00001
ERR3452699	Butyrivibrio fibrisolvens	831	58	0.00001
ERR3452699	Butyrivibrio sp. JL13D10	3236815	24	0.00000
ERR3452699	Claveliimonas bilis	3028070	73	0.00001
ERR3452699	Chordicoccus furentiruminis	2709410	47	0.00001
ERR3452699	Lachnoanaerobaculum gingivalis	2490855	20	0.00000
ERR3452699	Novisyntrophococcus fermenticellae	2068655	17	0.00000
ERR3452699	Marvinbryantia formatexigens	168384	17	0.00000
ERR3452699	Clostridioides difficile	1496	17463	0.00201
ERR3452699	Romboutsia ilealis	1115758	7187	0.00083
ERR3452699	Romboutsia sp. CE17	2724150	532	0.00006
ERR3452699	Romboutsia sp. 13368	2708053	640	0.00007
ERR3452699	Romboutsia hominis	1507512	25	0.00000
ERR3452699	Intestinibacter bartlettii	261299	5106	0.00059
ERR3452699	Peptostreptococcus anaerobius	1261	122	0.00001
ERR3452699	Paraclostridium sordellii	1505	30	0.00000
ERR3452699	Mogibacterium diversum	114527	671	0.00008
ERR3452699	Mogibacterium neglectum	114528	35	0.00000
ERR3452699	Emergencia sp. JLR.KK010	3114296	44	0.00001
ERR3452699	Christensenella minuta	626937	36	0.00000
ERR3452699	Christensenella massiliensis	1805714	29	0.00000
ERR3452699	Christensenella sp. MSJ-20	2841518	12	0.00000
ERR3452699	Monoglobus pectinilyticus	1981510	13	0.00000
ERR3452699	Streptococcus thermophilus	1308	10817	0.00124
ERR3452699	Streptococcus salivarius	1304	44696	0.00514
ERR3452699	Streptococcus vestibularis	1343	12308	0.00142
ERR3452699	Streptococcus parasanguinis	1318	15038	0.00173
ERR3452699	Streptococcus gordonii	1302	2275	0.00026
ERR3452699	Streptococcus sp. KHUD_015	3434352	833	0.00010
ERR3452699	Streptococcus sp. LPB0220	2610896	555	0.00006
ERR3452699	Streptococcus sp. Marseille-Q3533	2759692	70	0.00001
ERR3452699	Streptococcus sp. KHUD_012	3229851	434	0.00005
ERR3452699	Streptococcus sp. CP1998	3238303	430	0.00005
ERR3452699	Streptococcus sp. A12	1759399	131	0.00002
ERR3452699	Streptococcus sp. oral taxon 061	712623	64	0.00001
ERR3452699	Streptococcus sp. HSISS3	1316412	183	0.00002
ERR3452699	Streptococcus sp. KHUD_011	3157334	228	0.00003
ERR3452699	Streptococcus sp. SN-1	3074854	152	0.00002
ERR3452699	Streptococcus sp. FDAARGOS_192	1839799	453	0.00005
ERR3452699	Streptococcus sp. K0074	3402868	147	0.00002
ERR3452699	Streptococcus anginosus	1328	1320	0.00015
ERR3452699	Streptococcus intermedius	1338	331	0.00004
ERR3452699	Streptococcus sanguinis	1305	953	0.00011
ERR3452699	Streptococcus cristatus	45634	513	0.00006
ERR3452699	Streptococcus oralis	1303	2108	0.00024
ERR3452699	Streptococcus mutans	1309	400	0.00005
ERR3452699	Streptococcus mitis	28037	1088	0.00013
ERR3452699	Streptococcus infantis	68892	189	0.00002
ERR3452699	Streptococcus gallolyticus	315405	1401	0.00016
ERR3452699	Streptococcus parasuis	1501662	125	0.00001
ERR3452699	Streptococcus pneumoniae	1313	218	0.00003
ERR3452699	Streptococcus suis	1307	100	0.00001
ERR3452699	Streptococcus dentalis	3098075	449	0.00005
ERR3452699	Streptococcus lingualis	3098076	344	0.00004
ERR3452699	Streptococcus parapneumoniae	2993430	235	0.00003
ERR3452699	Streptococcus equinus	1335	56	0.00001
ERR3452699	Lactococcus lactis	1358	143	0.00002
ERR3452699	Ligilactobacillus ruminis	1623	10695	0.00123
ERR3452699	Latilactobacillus sakei	1599	3585	0.00041
ERR3452699	Latilactobacillus curvatus	28038	1542	0.00018
ERR3452699	Leuconostoc mesenteroides	1245	879	0.00010
ERR3452699	Leuconostoc gelidum	1244	159	0.00002
ERR3452699	Leuconostoc gasicomitatum	115778	123	0.00001
ERR3452699	Leuconostoc carnosum	1252	290	0.00003
ERR3452699	Companilactobacillus alimentarius	1602	1448	0.00017
ERR3452699	Weissella sagaensis	2559928	371	0.00004
ERR3452699	Weissella viridescens	1629	36	0.00000
ERR3452699	Loigolactobacillus coryniformis	1610	244	0.00003
ERR3452699	Lactiplantibacillus paraplantarum	60520	57	0.00001
ERR3452699	Levilactobacillus brevis	1580	63	0.00001
ERR3452699	Enterococcus saigonensis	1805431	698	0.00008
ERR3452699	Enterococcus avium	33945	118	0.00001
ERR3452699	Enterococcus faecium	1352	1226	0.00014
ERR3452699	Enterococcus gallinarum	1353	267	0.00003
ERR3452699	Enterococcus faecalis	1351	533	0.00006
ERR3452699	Granulicatella adiacens	46124	201	0.00002
ERR3452699	Jeotgalibaca arthritidis	1868794	53	0.00001
ERR3452699	Staphylococcus equorum	246432	353	0.00004
ERR3452699	Gemella sanguinis	84135	170	0.00002
ERR3452699	Gemella haemolysans	1379	112	0.00001
ERR3452699	Gemella morbillorum	29391	97	0.00001
ERR3452699	Bacillus paralicheniformis	1648923	56	0.00001
ERR3452699	Brochothrix thermosphacta	2756	17	0.00000
ERR3452699	Acidaminococcus intestini	187327	52285	0.00601
ERR3452699	Phascolarctobacterium sp. Marseille-Q4147	2823317	20802	0.00239
ERR3452699	Phascolarctobacterium succinatutens	626940	24315	0.00280
ERR3452699	Veillonella parvula	29466	13738	0.00158
ERR3452699	Veillonella atypica	39777	3870	0.00045
ERR3452699	Veillonella rogosae	423477	696	0.00008
ERR3452699	Veillonella nakazawae	2682456	1315	0.00015
ERR3452699	Veillonella orientalis	2682455	344	0.00004
ERR3452699	Veillonella dispar	39778	132	0.00002
ERR3452699	Megasphaera elsdenii	907	21	0.00000
ERR3452699	Megasphaera sp.	2023260	17	0.00000
ERR3452699	Dialister pneumosintes	39950	36	0.00000
ERR3452699	Turicibacter sanguinis	154288	13444	0.00155
ERR3452699	Turicibacter bilis	2735723	13310	0.00153
ERR3452699	Turicibacter sp. H121	1712675	4361	0.00050
ERR3452699	Faecalibacillus intestinalis	1982626	28409	0.00327
ERR3452699	Catenibacterium sp. co_0103	2478954	3540	0.00041
ERR3452699	Thomasclavelia ramosa	1547	1008	0.00012
ERR3452699	Thomasclavelia spiroformis	29348	738	0.00008
ERR3452699	Holdemania massiliensis	1468449	10476	0.00121
ERR3452699	Amedibacterium intestinale	2583452	7013	0.00081
ERR3452699	Longicatena caecimuris	1796635	3839	0.00044
ERR3452699	Solobacterium moorei	102148	674	0.00008
ERR3452699	[Eubacterium] hominis	2764325	314	0.00004
ERR3452699	Massilimicrobiota timonensis	1776392	249	0.00003
ERR3452699	Parvimonas micra	33033	92	0.00001
ERR3452699	Parvimonas parva	2769485	78	0.00001
ERR3452699	Peptoniphilus genitalis	3036303	26	0.00000
ERR3452699	Finegoldia magna	1260	32	0.00000
ERR3452699	Collinsella aerofaciens	74426	210550	0.02422
ERR3452699	Collinsella sp. i05-0019-G5	3132705	89570	0.01030
ERR3452699	Olsenella sp. oral taxon 807	712411	78	0.00001
ERR3452699	Olsenella uli	133926	40	0.00000
ERR3452699	Parolsenella catena	2003188	106	0.00001
ERR3452699	Lancefieldella parvula	1382	74	0.00001
ERR3452699	Fannyhessea vaginae	82135	17	0.00000
ERR3452699	Eggerthella lenta	84112	13059	0.00150
ERR3452699	Eggerthella guodeyinii	2690837	164	0.00002
ERR3452699	Eggerthella sp. YY7918	502558	15	0.00000
ERR3452699	Gordonibacter urolithinfaciens	1335613	3302	0.00038
ERR3452699	Gordonibacter pamelaeae	471189	196	0.00002
ERR3452699	Adlercreutzia equolifaciens	446660	31	0.00000
ERR3452699	Raoultibacter timonensis	1907662	25	0.00000
ERR3452699	Bifidobacterium longum	216816	47040	0.00541
ERR3452699	Bifidobacterium pseudocatenulatum	28026	15201	0.00175
ERR3452699	Bifidobacterium adolescentis	1680	1180	0.00014
ERR3452699	Bifidobacterium catenulatum	1686	281	0.00003
ERR3452699	Bifidobacterium breve	1685	719	0.00008
ERR3452699	Bifidobacterium pullorum	78448	38	0.00000
ERR3452699	Scardovia wiggsiae	230143	21	0.00000
ERR3452699	Parascardovia denticolens	78258	15	0.00000
ERR3452699	Actinomyces sp. oral taxon 414	712122	48	0.00001
ERR3452699	Actinomyces sp. HMT897	2789424	142	0.00002
ERR3452699	Actinomyces sp. oral taxon 897	2081702	128	0.00001
ERR3452699	Actinomyces sp. oral taxon 169	712116	68	0.00001
ERR3452699	Actinomyces pacaensis	1852377	287	0.00003
ERR3452699	Actinomyces naeslundii	1655	411	0.00005
ERR3452699	Actinomyces massiliensis	461393	206	0.00002
ERR3452699	Actinomyces oris	544580	1805	0.00021
ERR3452699	Actinomyces israelii	1659	41	0.00000
ERR3452699	Schaalia odontolytica	1660	1293	0.00015
ERR3452699	Schaalia sp. HMT-172	3059028	1364	0.00016
ERR3452699	Schaalia turicensis	131111	83	0.00001
ERR3452699	Schaalia meyeri	52773	34	0.00000
ERR3452699	Trueperella pyogenes	1661	108	0.00001
ERR3452699	Pauljensenia hongkongensis	178339	63	0.00001
ERR3452699	Rothia mucilaginosa	43675	4156	0.00048
ERR3452699	Rothia dentocariosa	2047	847	0.00010
ERR3452699	Rothia aeria	172042	164	0.00002
ERR3452699	Corynebacterium durum	61592	56	0.00001
ERR3452699	Corynebacterium matruchotii	43768	38	0.00000
ERR3452699	Corynebacterium pyruviciproducens	598660	98	0.00001
ERR3452699	Arachnia propionica	1750	88	0.00001
ERR3452699	Arachnia rubra	1547448	16	0.00000
ERR3452699	Cutibacterium acnes	1747	42	0.00000
ERR3452699	Propionibacterium acidifaciens	556499	30	0.00000
ERR3452699	Bacteroides caccae	47678	97756	0.01125
ERR3452699	Bacteroides uniformis	820	124217	0.01429
ERR3452699	Bacteroides faecis	674529	37921	0.00436
ERR3452699	Bacteroides stercoris	46506	9943	0.00114
ERR3452699	Bacteroides xylanisolvens	371601	29351	0.00338
ERR3452699	Bacteroides eggerthii	28111	4122	0.00047
ERR3452699	Bacteroides sp. KFT8	2025659	2120	0.00024
ERR3452699	Bacteroides sp. M10	2763022	774	0.00009
ERR3452699	Bacteroides sp. D2	556259	910	0.00010
ERR3452699	Bacteroides sp. CG01	3096000	30	0.00000
ERR3452699	Bacteroides sp. HF-162	2785531	464	0.00005
ERR3452699	Bacteroides sp. DH3716P	2847299	501	0.00006
ERR3452699	Bacteroides thetaiotaomicron	818	1409	0.00016
ERR3452699	Bacteroides ovatus	28116	8344	0.00096
ERR3452699	Bacteroides salyersiae	291644	343	0.00004
ERR3452699	Bacteroides zhangwenhongii	2650157	687	0.00008
ERR3452699	Bacteroides fragilis	817	770	0.00009
ERR3452699	Bacteroides faecium	2715212	140	0.00002
ERR3452699	Bacteroides luhongzhouii	2650158	241	0.00003
ERR3452699	Bacteroides caecimuris	1796613	201	0.00002
ERR3452699	Bacteroides nordii	291645	153	0.00002
ERR3452699	Bacteroides hominis	2763023	2373	0.00027
ERR3452699	Bacteroides difficilis	2763021	310	0.00004
ERR3452699	Bacteroides finegoldii	338188	149	0.00002
ERR3452699	Bacteroides intestinalis	329854	29	0.00000
ERR3452699	Bacteroides cellulosilyticus	246787	38	0.00000
ERR3452699	Phocaeicola dorei	357276	57406	0.00660
ERR3452699	Phocaeicola vulgatus	821	23707	0.00273
ERR3452699	Phocaeicola coprophilus	387090	812	0.00009
ERR3452699	Alistipes putredinis	28117	156468	0.01800
ERR3452699	Alistipes onderdonkii	328813	47772	0.00550
ERR3452699	Alistipes dispar	2585119	17237	0.00198
ERR3452699	Alistipes communis	2585118	8168	0.00094
ERR3452699	Alistipes ihumii	1470347	4146	0.00048
ERR3452699	Alistipes indistinctus	626932	4120	0.00047
ERR3452699	Alistipes shahii	328814	6844	0.00079
ERR3452699	Alistipes finegoldii	214856	1246	0.00014
ERR3452699	Alistipes senegalensis	1288121	197	0.00002
ERR3452699	Alistipes megaguti	2364787	162	0.00002
ERR3452699	uncultured Alistipes sp.	538949	71	0.00001
ERR3452699	Parabacteroides merdae	46503	94663	0.01089
ERR3452699	Parabacteroides distasonis	823	115640	0.01330
ERR3452699	Parabacteroides johnsonii	387661	1264	0.00015
ERR3452699	Parabacteroides sp. CT06	2025876	6201	0.00071
ERR3452699	Parabacteroides sp. ASD2025	3415987	34	0.00000
ERR3452699	Parabacteroides absconsus	2951805	39	0.00000
ERR3452699	Parabacteroides goldsteinii	328812	31	0.00000
ERR3452699	Parabacteroides faecis	1217282	25	0.00000
ERR3452699	Segatella copri	165179	154958	0.01783
ERR3452699	Segatella hominis	2518605	294	0.00003
ERR3452699	Segatella bryantii	77095	946	0.00011
ERR3452699	Paraprevotella clara	454154	7663	0.00088
ERR3452699	Paraprevotella xylaniphila	454155	2029	0.00023
ERR3452699	Prevotella bivia	28125	174	0.00002
ERR3452699	Prevotella jejuni	1177574	27	0.00000
ERR3452699	Hoylesella buccalis	28127	17	0.00000
ERR3452699	Butyricimonas virosa	544645	5414	0.00062
ERR3452699	Butyricimonas faecalis	2093856	4385	0.00050
ERR3452699	Butyricimonas faecihominis	1472416	2109	0.00024
ERR3452699	Butyricimonas paravirosa	1472417	1033	0.00012
ERR3452699	Odoribacter splanchnicus	28118	23	0.00000
ERR3452699	Barnesiella intestinihominis	487174	7200	0.00083
ERR3452699	Barnesiella sp. An22	1965590	44	0.00001
ERR3452699	Barnesiella viscericola	397865	30	0.00000
ERR3452699	Coprobacter fastidiosus	1099853	103	0.00001
ERR3452699	Coprobacter secundus	1501392	89	0.00001
ERR3452699	Sodaliphilus pleomorphus	2606626	86	0.00001
ERR3452699	Duncaniella dubosii	2518971	51	0.00001
ERR3452699	Muribaculum intestinale	1796646	13	0.00000
ERR3452699	Citrobacter koseri	545	59958	0.00690
ERR3452699	Escherichia coli	562	24315	0.00280
ERR3452699	Haemophilus parainfluenzae	729	17682	0.00203
ERR3452699	Aggregatibacter segnis	739	638	0.00007
ERR3452699	Aggregatibacter sp. oral taxon 513	712150	84	0.00001
ERR3452699	Aggregatibacter aphrophilus	732	19	0.00000
ERR3452699	Ectopseudomonas oleovorans	301	291	0.00003
ERR3452699	Duodenibacillus massiliensis	1852381	535	0.00006
ERR3452699	Sutterella wadsworthensis	40545	40	0.00000
ERR3452699	Ralstonia pickettii	329	218	0.00003
ERR3452699	Oxalobacter aliiformigenes	2946593	12	0.00000
ERR3452699	Komagataeibacter oboediens	65958	124	0.00001
ERR3452699	Akkermansia muciniphila	239935	1660	0.00019
ERR3452699	Campylobacter coli	195	29	0.00000
ERR3452699	Candidatus Nanosynbacter sp. HMT-352	2899133	2337	0.00027
ERR3452699	Candidatus Nanosynbacter lyticus	2093824	108	0.00001
ERR3452699	Candidatus Southlakia epibionticum	3043284	58	0.00001
ERR3452699	Candidatus Minimicrobia sp. QA0096	3118470	621	0.00007
ERR3452699	Candidatus Minimicrobia vallesae	2841264	547	0.00006
ERR3452699	Fusobacterium necrophorum	859	218	0.00003
ERR3452699	Homo sapiens	9606	19	0.00000
ERR3452699	Aurodevirus hiberniae	2955382	1473	0.00017
ERR3452699	Buorbuivirus hominis	2955559	82	0.00001
ERR3452699	Brigitvirus brigit	2734096	759	0.00009
ERR3452699	Lughvirus lugh	2734248	3306	0.00038
ERR3452699	Taranisvirus taranis	2734146	2759	0.00032
